,content,label
802,その映画は全体として、やることすべてにおいてベストを尽くす必要があるというメッセージを伝えようとしていたと思います。多くの人にインスピレーションを与える内容です。,1
803,え、両方に、それはすごいですね、こっちに10人、あっちに10人いたら。ほとんど男の子ですか?女の子たちがいました,1
804,この大騒動では、相手の女の子がドラマクラスで一緒だったので、とても気まずい状況になってしまい、「私はあなたを傷つけるつもりはありませんでした」のような,0
805,ええ、私が科学者と彼らの精巧な理論のすべてに共感するのは難しいが、ホーキングは機知に富んでいた。 彼はかなり冗談好きで、それが彼を非常に親しみやすい人にしていたんだ。,0
806,ええ、話せて嬉しかったです！すてきな一日を過ごしてください,1
807,両親は私に演劇を紹介してくれた人で、私はいつもそのことに深く感謝している。そして、父は私が,0
808,しかし、感謝祭に招待されていないとは言わず、キューバのことなどを話していたところ、翌日、父から「すまない」というメールが届いた。,0
809,何がプレーヤーをゲームに引き付けるのでしょう。 おそらくそれは複雑さや自分の個人的なスタイルを作るチャンスがあるからです。,1
810,年が経つにつれて、その傾向は強まるでしょう。最初にオンラインで物を購入し始めた頃を覚えていますか？,1
811,それはリピーター俳優になるでしょう。しかし、私はわかります。あなたの好きな映画のジャンルについて話しましょう。,1
812,ここに何があるでしょう。アルバムとドレーク。アルバム?ドレーク?アルバム、あなたの好きなアルバムは何ですか?,1
813,私はプレーしてもそれほど長時間はしなかったが、私の兄弟はたくさんプレーしたよ。,0
814,私と彼女とソレダッドが、何かのハイスクール・ミュージカルの曲でい踊ってたが、ああ、もう覚えていない。高校のミュージカルソング、ハンナ・モンタナの曲だった。,0
815,私もxboxが大好きだよ。プレイステーションをしながら大きくなって、その後最初のxbox 360を手に入れたんだ。赤リングになってもまだ気に入っていたよ！,0
816,それで、それがあなたの数字です、あなたがどれだけ儲けを出せるかです。,1
817,誰かを知っているはずです。いろんな責任が関係しているようですが、一番大切なのは待つことです。,1
818,食べているのを見るのは、素晴らしいショーに違いありません。敵を排除する素晴らしい方法です!,1
819,それはあなたが家族から既に学んだことですから、それは絶対に私が学んだ多くのこと、私が学んだ価値観です,1
820,あなたは家族のためにいろんなことを沢山学んで、私は責任を果たします,0
821,そうね、私にはすべてがクレイジーに聞こえる。だから、私はこれまで一度もその世界に入ったことがない。なんか、そういうことに頭が回らない。,0
822,自分としては、とにかく語学を勉強したい。,0
823,聞いたことはあるが見たことがないので、たくさんのボリノウで思い出したに違いない。 実際に聞いてみたい！私には面白そうだ！,0
824,それは完全に理にかなっているように私には思えるよ！ 太陽エネルギーに関しては、私たちは考えが甘かったような気がする！,0
825,あなた自身の性格が、あなたという人を形作るのであって、保証はありません、こういうことを全部教えてくれる教科書なんて絶対にありません。,1
826,血糖値が下がるといい決定ができません!1993年まで女性が議会でズボンを着用するのが禁止されていたなんて信じられません。,1
827,私は専門家ではありませんが、恐ろしいですね。とにかく話せて楽しかったですよ。隠れ家の件がうまくいくといいですね。,2
828,母のためにもっと頑張ろうと思う。,0
829,彼は、私を狂わせるたびに、ああ、大変だ、と思うだろう。私は水不足で、1時間ごとにトイレに行き、1日に1ガロン飲んでいる。,0
830,ユニセフはあなたが携帯電話を使っていたかどうかどうやって分かるのでしょう。,1
831,でも、妻にとってはそれを見るのはとても面白かった。私はそうでもなかった。どうなるかはもうわかっているから。,0
832,OTが私たちに構築させた過去の精神的なバージョンに基づいて、前編のタイムラインのすべてがオフになっていると思ったことを覚えている。しかし、私はそれを突き止めるために見直す必要がある。,0
833,そこで買う前に製品を手にすること。,1
834,コーヒーにクリーム。まあ、そのクリームに砂糖も入れないとですね。,1
835,あなたのご家族の中で、あなたが有名になる寸前にニュースになるようなことをした人はいますか？,1
836,さて、アメリカの大統領、彼はホワイトハウスにそれを持っていたのだろうか？ホワイトハウスにクマの小屋はあったのか？,0
837,オクラホマの州のロックソングは、フレーミング・リップスの「気づいているかい」だよ。,0
838,アマゾンやハイエンドスニーカー商品、そして洋服をネットで見るなど、私もこれの犠牲者であることはわかっている。,0
839,ミネルバ。彼女の正式な名前はミネルバ・マウスです。ミニーの方がずっと合っていると思いますよね？,1
840,その名前がアメリカでそれほど受け入れられるとは思いません。話せて本当に楽しかったです。楽しい日を過ごしてください!,1
841,映画はまずひどいものでした、そして次に面白かったのは私の友人がいつも映画館で眠りに落ちて、後ろにこれがあるということです,1
842,彼らはあなたを憎んでいる、あなたを憎む理由を作っているだけです。,1
843,同感です。エマ・ワトソンはどうですか？私の観察では彼女は好かれるか嫌われるかですね。特に彼女が特定のことについて話すときはそう思います。,1
844,ジュラシック・ワールド：炎の王国を見たことがありますか？,1
845,おいしそうです。それがお気に入りのオムレツですか?,1
846,PacSunで働いていたと言っていましたね。それがあなたの最初のお仕事だったとは知りませんでした。,1
847,素晴らしい、私もだ。彼らがポー、ストーカー、シェリーの作品に触発されたのがとてもいいね。,0
848,おもてなしという意味では、レストランについてどう思いますか？自分の誕生日でレストランに出かけるとしたら、どこに行きますか？どこでも自由に選べるとしたら、,1
849,そして、あなた自身を表現する上で、もちろん、あなたが出した例が、皮肉たっぷりであることがわかります。,1
850,ええ、私もです。これは現在インターネット上で2番目に大きい検索エンジンだ,1
851,こんにちは！それで、あなたは音楽が好きですか？私はロックミュージックや他のジャンルもいろいろ大好きです。,1
852,へー、それはすごいですね。でも言わせてください、アンバー、あなたたちは何でも準備できているみたいですね、その美しくて、静かで、愛情のこもったロマンチックな,1
853,彼らは彼をある種のメソメソ男に戻ったように見せた、彼の年齢や経験からいうと彼はベン・ケノービやヨーダのようにさえもっと進化しているはずだよ、私は「Whoa Is Me」ではなく「Xanax Luke」が必要だ,0
854,私もですよ。FOXニュースについてどう思いますか?明らかにmsnbcとcnnを合わせたよりも視聴者が多いですよね。,1
855,教訓は、自分の人生を、運やお金をもらっているアドバイザー、コラムニストに任せないことだと思います。,1
856,家で映画を見るのにレビューはあまり気にしないが、映画館で見る場合は必ずチケット代を払う価値があることを確認したいと思うね。,0
857,清潔な水を寄付しますよ。携帯電話を1分使わなければ、1日分の清潔な水を寄付します。もっと調べてみる必要があります,1
858,同感です。私も話せて良かったです。良い一日を過ごしてください！,1
859,今は、若い視聴者を獲得して中長期的に見ていただく必要があります。彼らは漫画業界で長い間存在してきた同じジョークが分からない可能性があります。,2
860,機会があればこの番組を見てみるといいですよ。驚くべき動物が何種類も登場するんです。病気に関連する遺伝子の84%は、対応する遺伝子がゼブラフィッシュに存在するんです。,1
861,たとえば何ですか？腕がどうなりましたか？私は何も言いたくありませんでした。どう言ったら良いかも分からないでしょうし、言ってみれば、切られた,1
862,彼は素晴らしい人です!素晴らしい人で、最高の俳優だと思います。彼の映画でどれが好きですか?,1
863,子ども向け映画は、今ではセレブに大金をもたらしています。どの子ども向け映画が好きですか?,1
864,あなたの子供たちとかにはどんなことを望んでいますか。全部把握できるなら。あなたのご両親はあなたやあなたの子供たちをどう扱ってきましたか。 え、どうやってやりますか？,1
865,本当。私は太陽を遮るために頭上でそれを使った。 笑,0
866,(全く)追加料金を払わなければならなかったけれど、とにかくこの島で一人で一日を過ごすことができたし、素晴らしいよ。,0
867,美しいストーリーテリングで、私とルームメイトは、前学期にキャストを見始めてから少し夢中になった。キャスト全員を見分けることもできた。,0
868,また、どこで独り言のような話をしたの？,0
869,つまり、彼女ははっきりとは言わなかったが、それは私が子供の頃のお気に入りの番組だった。つまり、何も聞かれなかったけど、コーヒーの番組が一番良かった。,0
870,ウィル・スミスとブラッド・ピットがその役を辞退したが、それはお粗末な映画になるだろうと彼らは思ったに違いないね。,0
871,賛成だ！ どんな音楽を聴きたい？,0
872,そうですね、考えてみれば時間はかからないですし、習慣として取り入れればいいのですから。,1
873,わぁ、今日彼らと遊べますよ、そしたら彼らも会えます,1
874,はい、それは私が人類について本当に憂いている点だ。私はそれが今後起こることであり、私たちがその一因となっていることを理解しているが、私たちの孫がまだ良い仕事を得ることができることを願っている。,0
875,それだけを通して、フレンドリーな新しいメンバーを増やすことができます,1
876,私の友人は空港でシリの女性に一度会ったことがある。 面白かったらしいよ。,0
877,もし私がもっと有能な撮影監督だったら、自分で映画を作るだろうが、それは選択肢にはない。会えて嬉しかったよ。,0
878,それは本当にとんでもない、なんてラッキーな男なんだろう！ 最初に写真を撮ってもらうのはいいね。ちなみに旅行についてどう思う？ 私はフロリダから戻ってきたばかりだよ,0
879,ええ 私はいつも妻に、もし彼女が去っても一緒に行くので、そんなことは考えないように言っているよ。 私はもう誰とも付き合わないと言っている。 私は30人のミレニアル世代を監督していて、彼らの交際習慣に混乱させられる。,0
880,あなたのお父さんは年を取っていて、タイプが違います,1
881,彼は本当に有機物と脂肪ベースのもの、そしてご存知のこのグリーンクリーナーと有機スポンジを使っています,1
882,私の子供たちを（誠実に世話すること）、私の両親はそれがわかっています。それが私の育てられ方です。もしあなたが両親にどう育てられたか、何が最高だったかを考えられるとしたら。,1
883,いいえ、男性はそれについて何も言うべきではありません、すみません。それはあなたの体ではありませんから。,1
884,そして専門分野を選んだら、もっと勉強しなければならないと思います。,1
885,つまり、私の友人はUNFIで働いている。UNFIとはUnited Natural Foodの略で、あらゆる種類の自然食品や製品の販売業者だ。,0
886,うん、それはとても良い考えだね。 私は家の近くの地元の野良たちと同様に自分の猫に手で餌を与えるようにしているよ,0
887,終わった後に何かデザートを食べると、それがちょっとしたチョコレートであっても、口の中ですぐに「砂糖を摂らないといけない」と言ってしまうんだ。不思議だ！,0
888,それは私も同じだ。ほとんど コメントしない。 Zuckerburgは赤緑の色覚異常であるため、Facebookが青いことに気づかなかった...,0
889,近所全体がそうなっていることを知っている、それは間違いなく変化している,0
890,私は、あなたが言うようなことをたくさん経験してきたと思う。私はいつものように、例えば、私の親友（私、マット、Tylarl）はずっと昔からの親友なので、,0
891,私はペットの飼い主だが、それは少し大げさだ。 あなたは犬や猫に権利を与えているかい、乳牛や肉牛はどう。 彼らの権利はより小さいの？,0
892,私も同感だよ！ほら...私は寝ることが大好きだが、アラスカから北メキシコまで眠らずに渡る鳥がいるんだ。かなり疲れるよね！,0
893,私はレゴで遊ぶのが好きでしたが、あなたはどうですか？,1
894,ジムで音楽を聴きますか？自分の音楽を持ってきますか？それとも、ジムですでに流れているのを聴きますか？,1
895,おしゃべりもできて良かったよ。屋根裏部屋で古い野球カードを探してみようと思うよ。,0
896,昔はしていましたが、もうしません。小児科に手を振る伝統が感動的で大好きですよ。,1
897,叫び始め、私に向かって金切り声を上げているようだった。何が起こっているのかと思っていると、彼らは私の足を指差していて、下を見るとふくらはぎ全体が血まみれになっていたの。,0
898,それは間違いなく悲しく、非常に厄介だ。 氷に覆われた極地はどうなるんだろうと思うよ。,0
899,聞いたことがあるような気がします。シザーハンズっていう映画を見たことがありますか?ジョニー・デップは200語ぐらいしかしゃべらないですが。,1
900,ええ、私もそうです、ケイティ・ペリーと彼女の翼をどう思いましたか？,0
901,彼が私にキスをしたので、私は「ああ、なんてことだろう！」と思った。そうやってショーは終わって、そして,0
902,はい、地球は確かに長い間存在してきた。 私にとって非常に興味深いのは、地球の約71％が水で覆われていることだ。 残り29％は陸地とさまざまな島々だ。,0
903,言いたいことが分かりませんが。心をコンピューターやメモリースティックにアップロードしたいと思っている、トランスヒューマニストって呼ばれるグループがあります!,1
904,今、話は私のスピードの方に移っているね...笑。はい、私は、他のウォルト・ディズニー映画だけでなくジャングル・ブックも好きだったんだ。,0
905,はい、それは間違った選択だった。 そして彼らがルークを見せた方法も私は好きではなかった...,0
906,とても見ていられなかった。私がそういうものを好きなのは、映画の「ミーン・ガールズ」くらいだ。Barely Legalとか、そういうものだ。私はそれが好きだが、それはまるで,0
907,ツアー先では、これは自分ではできないと思う。壁には落書きがあるし、あんな道は歩けない。,0
908,正直なところ彼はおそらく少し負けているね。これは特に驚くべきことではないが。,0
909,同感だ、ヘビはとても不気味だ、彼らは私の意見では非常に幸運な国だ,0
910,そして、彼女は私の足を広げて、その間に立っていた。当たり前だが、わからないが、私はとても嫌だった。,0
911,私も彼のことは初耳だ。彼はレーガンの大統領図書館の開発に大きな役割を果たしたと聞いた。,0
912,わかりましたか？携帯電話のサインインの仕方はわかりましたか？,1
913,高校3年はどうでしたか。シニアプロムか何かに行きましたか？,1
914,そして、それはあなたに大きな喜びをもたらし、私も彼女も自分のものを手に入れ、みんなが幸せになるようなものなのだ。なぜ突然、その容器に入っていないときには、少し空虚な感じがするのでしょうか？,2
915,はは、彼も私の1票を獲得するだろう！1918年までは英国の男性が全員投票できたわけではないことを私は知らなかったよ！,0
916,分かりますよね。彼らに何か新しいことを教えてもらいたいですよね。,1
917,本当に？どの映画がそうなりましたか？有名人が役を引き受けなくても、その映画の出来が素晴らしいことはよくあるようです。,0
918,私も行ったことがあります。たくさんのアクティビティがあって、また行きたいと思います。旅行では何をしましたか?,1
919,ええ、私もそうだが、以前は動物をもっと使っていたようだ。トルーマンは、特にディズニーランドでそれを非常に深刻に受け止めたようだ。,0
920,支えになるものが必要ですし、お金が必要です。分かりますよね、お金を稼がないといけません,1
921,母が留守の時には、彼女が来て私の面倒を見てくれていたのだが、それが崩れてしまったのだ。,0
922,それは手作りだから、つまり基本的に1年で壊れるという意味です,1
923,そうですね!自分が行くとしたら、アポロ11/NASAがしたように、お気に入りのアルバムのプレイリストを作ると思います。プレイリストに絶対入れたいアルバムはありますか?,1
924,すまない。でも、とにかくこの1年、いろいろな旅を楽しんできたわ。,0
925,うん ！それは私のお気に入りの彼の時代だった！ロカビリーのものが大好きで、彼がラウンジシンガーになり、私は彼の曲を聞かなくなった。（笑）クイーンのフレディ・マーキュリーは、エルビスへのオマージュとして「クレイジー・リトル・シング・コールド・ラブ（愛という名の欲望）」を書いた。,0
926,電話をかけたり、保留にしたり、ボタンを押したりする必要もない。自分の携帯電話番号を入力するだけで、自動的に電話がかかってきて、問題を解決してくれる人にすぐにつながる。,0
927,キャンセルしなければならないことがたくさんあるので、計画を練るためにすべてを調べている。実際に行動する前にまず自分自身を整理したいと思っている。,0
928,以前にこちらに電話をかけたあなたの電話番号を教えてもらえますか？,1
929,正反対です。FBは、永遠に嫉妬したり自己嫌悪に陥ることを約束しています。あなたのFBの「友達」のベッキーとダナの休暇の写真は、あなたより素晴らしいですからね。,0
930,そうそう、私もそれを知らなかったよ。また、グーグルプレックスに行って、芝を食べて芝刈りをするヤギを見たいね。,0
931,なるほど、面白。私はこの中から何も返さなかったことを覚えている。先日、誰かにプレゼントしようと思って先日買ったのだ。,0
932,本当にそれはあなたサイドのことではないのか？多分？,0
933,私はそれを読んで同じように考えたよ。ゼブラフィッシュは人間にどれほど似ているのだろうか？それを医学研究に使用できるのか？,0
934,彼は生産が停止し、多額の費用がかかるリスクを冒していると思うね。それは必要ないと思うよ。,0
935,それは良いことだ、私の州では食料品店はアルコールを売ることができないんだ,0
936,すごいです。母親との出会いは過小評価されていました。ウエストワールドは本当に好きですが、見ていると混乱することがあります。スポーツのライブ中継もよく見ますよ。,1
937,私が必要としている場所にすぐに連れて行ってくれる。,0
938,面白いです。考えてみましたら、電力の多くは水から来ていますね。,1
939,ハリー・ポッターの世界を作ったばかりだった。私と弟はハリー・ポッターの大ファンだったの。もっともっと彼のことを知りたいわ。,0
940,本当ですか?それは変です。誰がそんなことをしようと考えたのでしょう。話せて楽しかったです。おやすみなさい。,1
941,おかしい。死なないクラゲについてもっと知りたいよ。,0
942,それはすべて石油で、あなたは何もできません。それはすべて石油で、プラスチックに変わります、,1
943,認めたくないが、時々私はひどい映画が好きだ。そして、私は何年も前にVH1でゴッティファミリーのリアリティ番組を見ていたんだ。だから、これは私にぴったりかもしれないな笑,0
944,さて、サンディエゴは暖かいよりも暑くなるでしょう。本当に？何か意味が含められていますか？それとも、バンドの後ろから子供に呼びかけるべきではないという意味ですか？,1
945,だから、私達は1時間で。さて、それでは皆さんが私を送り返してくれる。お礼を言って。,0
946,本当に長くてつまらない名前だと思います。テレビゲームをやるのも好きですが、プレイステーションを持っていますか?,1
947,私自身もそうだ。塩分の多いものを食べると、必ず出てくる。私はダイエットに励んでいるが、ダイエットという言葉は使わないようにしている。というのも、高校時代に保健室の先生に,0
948,そのとおりだ、映画はそのように非現実的になりつつあり、あまりにも拡大縮小され、訳のわからないものになっている。,0
949,自分にとって大切な場所を訪れることだ。私の理想的な休暇は、陽気に過ごすとかではなく、訪問して,0
950,見たよ！素晴らしかったよ！去年の夏、ものすごい数のトンボを見てその映画を思い出した笑,0
951,ブーツを履いてベッドに上がりますか?そういう友達がいましたが。彼は、誰かが家に侵入してきたら、戦わないといけなくなることを心配していました。裸足では戦いたくないって。,1
952,それで、観光客の産物を続けますよ、基本的に、その通りでした。それで、トイレの大きさの小さなブースがありますが、ほら、1つのトイレ、全部のブースに同じものがあります。,1
953,自分は持っていないが、教えているので、毎日ユーモラスなものを目にしている。,0
954,それで、あなたが帰宅途中だったのを知っています、あなたは今夜何を見る予定ですか？,1
955,彼らは私を怒らせていたが、私はそのように自分の怒りを積極的に示さなかった。現在、Netflixは午後9時から12時まで、全帯域幅の通信量の33％を占めており、人気がある。,0
956,まさか、笑、私のFacebookの友達はみんなよく知っているよ。,0
957,私もです！ザ・ルームを見たことがありますか？それは私のお気に入りのひどい映画です、彼らは実際にトミー・ウィソーと一緒にディザスター・アーティストと呼ばれるカルト信者についての映画を作りました。これについて聞いたことがありますか？間違いなくラジー賞に値します@,1
958,すぐに入れ替わってしまうので、私はいつも、キャナルステーションから行ける、一番安いベストな場所を探すことに挑戦している。知っている？,0
959,情報を自分の脳にダウンロードし、即座に専門家になったマトリックスを思い出すよ。ゆっくり時間をかけ、楽しみ、リラックスしたいね！,0
960,私も動物が大好きで犬を飼っているけど、何年もの間夫にドラゴンを欲しいと言ってきたわ,0
961,1MBのRAM。そうだね、もし私がメモリを持つとしたら、フォーゲット・オンリー・アクセス、つまり1MBのFOAだね。 Appleは、バイオハザードのために私の保証は無効であると言っているよ。,0
962,本当に好きだ。早めに寝てください。今夜はゆっくりと休めるといいですね。,1
963,うん、私は持っています。それはいいです！あなたは持っていますか？,1
964,彼が本当にオスカーを獲得したと私が感じた映画はジェリー・マグワイアでした。忘れられません。そう思いますか？,1
965,確かに。こちらこそ話せて楽しかったですよ。おやすみなさい!,1
966,友達がそこに住んでいるので、彼女のところに行くことにしたのだが、ホテルの部屋を取ったりする必要がないので、とても助かった。,0
967,それは見るべき作品でしょう！マイティ・ソーを見たことがありますか？見ようとしても、理解が難しかったです。,1
968,ただ、いつまでこれを続けるのかと思うと、より一層緊張する。,0
969,野良犬に同情することがあります。イスタンブールには、プラスチックのボトルをリサイクルしたら野良犬のための食料と水が出てくる自動販売機があります。,1
970,あはは、私の場合も。カナダの全票数は、カリフォルニアの全票数から50票を引いたものに等しいと思うかい。,0
971,分かりますよね？,1
972,私の長女、サミーだが、彼女はすごい、よくしゃべりとても感情豊かだが、彼女は女の子だから、私はとても苦労した。,0
973,とても元気です。だから、私は長い間お休みしていました。この男性と一緒に行った今回の旅行について教えてください。何を見ましたか？アジア旅行はどうでしたか？,1
974,あなたのデータの一部を渡しますが、どうなると思いますか？,1
975,彼は本当に素晴らしい人です!なぜグリーンランドがFIFAに加盟できないと思いますか?緑の芝生が育たないからですよ。,1
976,そして、イスラエルのあなたの友達がアメリカ人なのか、それともイスラエル人なのか興味があります。,1
977,しばらく話していなかった友人を、母に頼まれて招待したことを話した？,0
978,私はその映画を見ました。レオナルド・ディカプリオが出ていてリドリー・スコットが監督していたと思います。私は実際にその映画がとても気に入りました。ちなみにワンダーウーマンの映画は見ましたか,1
979,自分の情報がどこかのサイトで使われていないか調べたよ。でも、自分では探していない。あなたは？,0
980,元の三部作の中で好きな映画はどれですか？,1
981,旅行に行ったり、家族に会ったりしなければならない、家族にもっと会うということは。,0
982,近い将来、あなたの国を訪問したいと思っていますよ。完璧でシンプルで素晴らしい。それに尽きます。ああ、書いてあります。そのとおりだと期待しています。,1
983,背景についてよく知っていて意見を言えるといいんだが、最後に見たスター・ウォーズはエピソードIIIで、ビデオで公開された。 もう一度見て記憶を呼び戻さなければならないよ。,0
984,なんだか変な話だが、日曜日は上司がその週のスケジュールを取る日なので、覚えやすいのだ。だから私は外に出る。,0
985,甘い朝食は好きですが、何か自分のためになることをしているようには思えないんだよね。,0
986,おかげで私は弁護士になりたいと思っているが、自分の弁護士や大家さんを訴えることになる。,0
987,近所の人といつも話しているけど、どのブロックにもジャイアントのビルが建っているの。,0
988,おもしろいが、彼らが人工物をまねているのもちょっと悲しいね。鳥は私にとって驚きだ！渡りでは眠らずにアラスカからメキシコに飛ぶ鳥もいるよ！,0
989,彼は、ユダヤ人以外の友人を安息日テーブルに招待するつもりはない、と長い間言い続けていました。私は、それはあなたの特権であり、あなたの選択だと言いました。,1
990,小学校6年生のときから、ソフトボールに転向して女の子と一緒にプレーしてほしいと言われてたけど、私はそれが嫌だった。私はソフトボールをしたことがなかった。だから辞めたの。,0
991,おお、それは信じがたいことです。私は乗ったことがあり、とても楽しかったですが。ジュラシック・パークの恐竜は、驚くべきことに映画に15分間しか登場しません。今日はあなたと話せて嬉しかったです,1
992,それが気になるわ。,0
993,いいえ。ミニーというニックネームを使っていて良かったです。どのディズニー映画が好きですか?,1
994,天王星という名前はいつも私を笑わせるよ。（笑）私たちの太陽系に別の惑星があったらいいのにと思うね。木星の衛星ガニメデは、衛星ではなく太陽の周りを回っていれば、実際には惑星と見なすことができる。,0
995,そしてそこで、私が一番好きなのは、オリーブオイルのような、売れているのが分かる特定の商品です。,1
996,子供たちとかから多くのことを学んだと感じますか？,1
997,おはようございます！ホラー映画を見るのは好きですか？,1
998,グーグルが彼らの草を刈るために使用したヤギは何マイル移動したんだろうかと思うよ。 多分15マイル？,0
999,彼は本当にいい人です。グレン・ハワートンについてどう思いますか？彼は実際には「フィラデルフィアは今日も晴れ」のスターで、ジュラシック・ワールドでは主役を獲得するところでした。,1
